"time","Region","fitted"
114,"HSE Mid West",9.69465268358429
114,"HSE South West",4.62417477302787
114,"HSE West and North West",7.16395168040126
115,"HSE Dublin and Midlands",4.58864137633344
115,"HSE Dublin and North East",2.60861002817696
115,"HSE Dublin and South East",2.84837871350753
115,"HSE Mid West",9.44918758468411
115,"HSE South West",4.72434457234797
115,"HSE West and North West",7.8230673484913
116,"HSE Dublin and Midlands",3.97911471196962
116,"HSE Dublin and North East",2.06143521306417
116,"HSE Dublin and South East",3.0741403172934
116,"HSE Mid West",8.76399508240178
116,"HSE South West",3.88935891411987
116,"HSE West and North West",6.60932717414007
117,"HSE Dublin and Midlands",3.63571446936377
117,"HSE Dublin and North East",2.10632466222112
117,"HSE Dublin and South East",2.57394806562146
117,"HSE Mid West",8.1393487085002
117,"HSE South West",2.93987079003668
117,"HSE West and North West",6.34659088014947
118,"HSE Dublin and Midlands",3.2890996477065
118,"HSE Dublin and North East",1.52461811062409
118,"HSE Dublin and South East",2.30639802585072
118,"HSE Mid West",7.1057431633785
118,"HSE South West",4.0225932222783
118,"HSE West and North West",4.93415025303444
119,"HSE Dublin and Midlands",3.72520258153346
119,"HSE Dublin and North East",2.47766882946493
119,"HSE Dublin and South East",1.8860970695987
119,"HSE Mid West",9.08858152661803
119,"HSE South West",4.5645759616909
119,"HSE West and North West",6.0889704717425
120,"HSE Dublin and Midlands",3.08593331827221
120,"HSE Dublin and North East",2.7399026778462
120,"HSE Dublin and South East",2.01881025731451
120,"HSE Mid West",8.06549290255414
120,"HSE South West",4.11279242334971
120,"HSE West and North West",5.49049123041658
121,"HSE Dublin and Midlands",3.62621833757529
121,"HSE Dublin and North East",1.68049151816472
121,"HSE Dublin and South East",2.01972476580853
121,"HSE Mid West",7.99378547538709
121,"HSE South West",2.91212280054275
121,"HSE West and North West",5.15464714380122
122,"HSE Dublin and Midlands",3.98565741238183
122,"HSE Dublin and North East",2.21732496050042
122,"HSE Dublin and South East",1.99576722217489
122,"HSE Mid West",8.73258579095108
122,"HSE South West",2.85625840617922
122,"HSE West and North West",5.3622987305435
123,"HSE Dublin and Midlands",3.87707784832262
123,"HSE Dublin and North East",1.47708886045023
123,"HSE Dublin and South East",2.14033342411027
123,"HSE Mid West",9.29639062861428
123,"HSE South West",3.05591403940101
123,"HSE West and North West",5.82446114457129
124,"HSE Dublin and Midlands",2.90539133399112
124,"HSE Dublin and North East",1.49043897577687
124,"HSE Dublin and South East",2.01471157397627
124,"HSE Mid West",8.51203469737473
124,"HSE South West",2.6741115295693
124,"HSE West and North West",5.21450767160413
125,"HSE Dublin and Midlands",2.84591473228988
125,"HSE Dublin and North East",1.37063262717971
125,"HSE Dublin and South East",2.13824559937838
125,"HSE Mid West",8.56944059528297
125,"HSE South West",3.0112020100067
125,"HSE West and North West",5.73553367374445
126,"HSE Dublin and Midlands",2.99776728633962
126,"HSE Dublin and North East",1.22692439462439
126,"HSE Dublin and South East",2.00560802827184
126,"HSE Mid West",9.04634772067733
126,"HSE South West",2.78518872885041
126,"HSE West and North West",6.26505039386633
127,"HSE Dublin and Midlands",3.20564665842625
127,"HSE Dublin and North East",1.53319085162199
127,"HSE Dublin and South East",2.35561418334732
127,"HSE Mid West",8.56637055831571
127,"HSE South West",2.65946358134301
127,"HSE West and North West",5.21277565251049
128,"HSE Dublin and Midlands",2.98446210984104
128,"HSE Dublin and North East",1.71822985271085
128,"HSE Dublin and South East",2.16386843618761
128,"HSE Mid West",8.52180955775
128,"HSE South West",2.24175448836785
128,"HSE West and North West",5.9300261900606
129,"HSE Dublin and Midlands",2.23879901920214
129,"HSE Dublin and North East",1.78227976064712
129,"HSE Dublin and South East",2.25557238806449
129,"HSE Mid West",8.28717553914761
129,"HSE South West",2.57045365588637
129,"HSE West and North West",6.12907305520044
130,"HSE Dublin and Midlands",2.61791807549977
130,"HSE Dublin and North East",1.65476082484693
130,"HSE Dublin and South East",1.80581900875337
130,"HSE Mid West",8.61351598611026
130,"HSE South West",2.33713312719093
130,"HSE West and North West",6.31192936208355
131,"HSE Dublin and Midlands",3.4807063471967
131,"HSE Dublin and North East",1.52628585109761
131,"HSE Dublin and South East",1.94574905506239
131,"HSE Mid West",7.24863221431444
131,"HSE South West",2.79813997416086
131,"HSE West and North West",5.96846094514769
132,"HSE Dublin and Midlands",2.84297677611252
132,"HSE Dublin and North East",1.33158872727269
132,"HSE Dublin and South East",1.98340294958185
132,"HSE Mid West",9.21391535572284
132,"HSE South West",3.42133163951212
132,"HSE West and North West",6.28108139171662
133,"HSE Dublin and Midlands",2.7675117451796
133,"HSE Dublin and North East",1.54962123582053
133,"HSE Dublin and South East",1.91871672357485
133,"HSE Mid West",8.72210965082197
133,"HSE South West",3.13360400048891
133,"HSE West and North West",5.75300538371084
134,"HSE Dublin and Midlands",2.18132413608487
134,"HSE Dublin and North East",1.49994433038053
134,"HSE Dublin and South East",2.14411867613674
134,"HSE Mid West",7.22825631458612
134,"HSE South West",3.3830072246397
134,"HSE West and North West",5.09031093463153
135,"HSE Dublin and Midlands",2.33165447564043
135,"HSE Dublin and North East",1.53075112849898
135,"HSE Dublin and South East",2.4199032232592
135,"HSE Mid West",7.93932229239099
135,"HSE South West",2.84329513735247
135,"HSE West and North West",6.6831117540432
136,"HSE Dublin and Midlands",2.22331336319836
136,"HSE Dublin and North East",1.65815902494137
136,"HSE Dublin and South East",2.24017211088938
136,"HSE Mid West",8.4311383840588
136,"HSE South West",3.37240275262714
136,"HSE West and North West",6.72110649897795
137,"HSE Dublin and Midlands",2.35993773681549
137,"HSE Dublin and North East",1.20154247579539
137,"HSE Dublin and South East",2.09698925880324
137,"HSE Mid West",8.95433310579683
137,"HSE South West",3.33860973942259
137,"HSE West and North West",6.590731484419
138,"HSE Dublin and Midlands",2.26780596689808
138,"HSE Dublin and North East",1.47230001077212
138,"HSE Dublin and South East",2.18296646702785
138,"HSE Mid West",7.20987624148122
138,"HSE South West",2.82003414012836
138,"HSE West and North West",6.04537264075952
139,"HSE Dublin and Midlands",2.70821706221104
139,"HSE Dublin and North East",1.83868550905829
139,"HSE Dublin and South East",2.4311889089323
139,"HSE Mid West",6.404739554661
139,"HSE South West",3.26440316478364
139,"HSE West and North West",7.10931544151968
140,"HSE Dublin and Midlands",2.02017377328975
140,"HSE Dublin and North East",1.87573557780582
140,"HSE Dublin and South East",2.7880112408459
140,"HSE Mid West",8.83864316121141
140,"HSE South West",3.14452048870743
140,"HSE West and North West",7.4350750624131
141,"HSE Dublin and Midlands",2.78150274907172
141,"HSE Dublin and North East",1.75716019941683
141,"HSE Dublin and South East",2.6408688621482
141,"HSE Mid West",8.70869858829173
141,"HSE South West",3.75971659849809
141,"HSE West and North West",7.25225836868926
142,"HSE Dublin and Midlands",2.78547332017455
142,"HSE Dublin and North East",1.73283679166797
142,"HSE Dublin and South East",2.54817582442847
142,"HSE Mid West",8.7369241648893
142,"HSE South West",4.48129058820864
142,"HSE West and North West",6.73090942213507
143,"HSE Dublin and Midlands",2.34344932300624
143,"HSE Dublin and North East",1.90566095122022
143,"HSE Dublin and South East",3.14816950065002
143,"HSE Mid West",7.87557392117059
143,"HSE South West",3.54640022000007
143,"HSE West and North West",7.67407282236309
144,"HSE Dublin and Midlands",2.48621357861526
144,"HSE Dublin and North East",1.95941200169744
144,"HSE Dublin and South East",3.39575925551084
144,"HSE Mid West",8.45555944617663
144,"HSE South West",3.59779447293404
144,"HSE West and North West",6.8240933212387
145,"HSE Dublin and Midlands",2.35588649386068
145,"HSE Dublin and North East",2.07315796553168
145,"HSE Dublin and South East",2.68497740020066
145,"HSE Mid West",8.72517911385627
145,"HSE South West",4.35568393422269
145,"HSE West and North West",4.78471786442199
146,"HSE Dublin and Midlands",2.85725684479516
146,"HSE Dublin and North East",2.4259650617539
146,"HSE Dublin and South East",2.53230392757492
146,"HSE Mid West",9.60748911098771
146,"HSE South West",4.58064413552876
146,"HSE West and North West",5.57881989879117
147,"HSE Dublin and Midlands",2.92852352363685
147,"HSE Dublin and North East",1.98859516155963
147,"HSE Dublin and South East",2.97716911540248
147,"HSE Mid West",7.19210746234817
147,"HSE South West",5.05722387472362
147,"HSE West and North West",6.62060710812786
148,"HSE Dublin and Midlands",2.49713719022504
148,"HSE Dublin and North East",1.76744645185227
148,"HSE Dublin and South East",3.12754179679895
148,"HSE Mid West",5.59299331553034
148,"HSE South West",5.39225545313037
148,"HSE West and North West",5.2732401184379
149,"HSE Dublin and Midlands",2.52777389079521
149,"HSE Dublin and North East",1.82188468446848
149,"HSE Dublin and South East",3.09608387601979
149,"HSE Mid West",5.09175675650377
149,"HSE South West",4.55574968130998
149,"HSE West and North West",5.79769700845436
150,"HSE Dublin and Midlands",2.92987794116836
150,"HSE Dublin and North East",1.96637693545601
150,"HSE Dublin and South East",3.0354097336612
150,"HSE Mid West",5.43813473728682
150,"HSE South West",5.0771357831633
150,"HSE West and North West",5.31896711144165
151,"HSE Dublin and Midlands",3.27714357729066
151,"HSE Dublin and North East",2.38553949602832
151,"HSE Dublin and South East",4.17602708588743
151,"HSE Mid West",5.42765504835607
151,"HSE South West",5.83054211539474
151,"HSE West and North West",6.41395548661521
